,State Code,District Code,Sub District Code,Category,Name,Residence,Inhabited Villages,Uninhabited Villages,Towns,Households,Population (Person),Population (Male),Population (Female),Area,Population Density
13864,27,505,4032,SUB-DISTRICT,Nagpur (Urban),Rural,0,0,0,0,0,0,0,0.0,0.0
13865,27,505,4032,SUB-DISTRICT,Nagpur (Urban),Urban,0,0,1,527634,2405665,1225405,1180260,217.56,11057.47839676411
13866,27,505,4033,SUB-DISTRICT,Hingna,Total,126,24,7,58928,242198,128693,113505,779.48,310.71740134448606
13867,27,505,4033,SUB-DISTRICT,Hingna,Rural,126,24,0,28603,121047,63421,57626,737.44,164.14487958342372
13868,27,505,4033,SUB-DISTRICT,Hingna,Urban,0,0,7,30325,121151,65272,55879,42.04,2881.803044719315
13869,27,505,4034,SUB-DISTRICT,Umred,Total,139,53,1,35521,154180,79054,75126,989.21,155.86174826376603
13870,27,505,4034,SUB-DISTRICT,Umred,Rural,139,53,0,23244,100209,51598,48611,981.51,102.09676926368554
13871,27,505,4034,SUB-DISTRICT,Umred,Urban,0,0,1,12277,53971,27456,26515,7.7,7009.220779220779
13872,27,505,4035,SUB-DISTRICT,Kuhi,Total,151,35,0,28791,123977,63104,60873,815.72,151.98474966900406
13873,27,505,4035,SUB-DISTRICT,Kuhi,Rural,151,35,0,28791,123977,63104,60873,815.72,151.98474966900406
13874,27,505,4035,SUB-DISTRICT,Kuhi,Urban,0,0,0,0,0,0,0,0.0,0.0
13875,27,505,4036,SUB-DISTRICT,Bhiwapur,Total,109,28,0,19990,81519,40978,40541,674.35,120.88529695262103
13876,27,505,4036,SUB-DISTRICT,Bhiwapur,Rural,109,28,0,19990,81519,40978,40541,674.35,120.88529695262103
13877,27,505,4036,SUB-DISTRICT,Bhiwapur,Urban,0,0,0,0,0,0,0,0.0,0.0
13878,27,506,0,DISTRICT,Bhandara,Total,771,93,12,278076,1200334,605520,594814,4087.0,293.6956202593589
13879,27,506,0,DISTRICT,Bhandara,Rural,771,93,0,224933,966503,487484,479019,4014.66,240.74342534610653
13880,27,506,0,DISTRICT,Bhandara,Urban,0,0,12,53143,233831,118036,115795,72.34,3232.3887199336464
13881,27,506,4037,SUB-DISTRICT,Tumsar,Total,135,13,2,49962,226108,113521,112587,837.57,269.95713791086115
13882,27,506,4037,SUB-DISTRICT,Tumsar,Rural,135,13,0,38901,176887,88806,88081,823.47,214.806853923033
13883,27,506,4037,SUB-DISTRICT,Tumsar,Urban,0,0,2,11061,49221,24715,24506,14.1,3490.851063829787
13884,27,506,4038,SUB-DISTRICT,Mohadi,Total,101,6,1,34082,150611,76156,74455,488.61,308.2437936186324
13885,27,506,4038,SUB-DISTRICT,Mohadi,Rural,101,6,0,31017,137553,69527,68026,484.25,284.0536912751678
13886,27,506,4038,SUB-DISTRICT,Mohadi,Urban,0,0,1,3065,13058,6629,6429,4.36,2994.9541284403667
13887,27,506,4039,SUB-DISTRICT,Bhandara,Total,138,28,6,64274,280030,141834,138196,649.16,431.3728510690739
13888,27,506,4039,SUB-DISTRICT,Bhandara,Rural,138,28,0,35701,153511,77910,75601,614.53,249.80228792735912
13889,27,506,4039,SUB-DISTRICT,Bhandara,Urban,0,0,6,28573,126519,63924,62595,34.63,3653.4507652324573
13890,27,506,4040,SUB-DISTRICT,Sakoli,Total,85,10,1,32452,136879,69352,67527,633.73,215.98945923342748
13891,27,506,4040,SUB-DISTRICT,Sakoli,Rural,85,10,0,29055,122243,61960,60283,625.14,195.54499792046582
13892,27,506,4040,SUB-DISTRICT,Sakoli,Urban,0,0,1,3397,14636,7392,7244,8.59,1703.8416763678697
13893,27,506,4041,SUB-DISTRICT,Lakhani,Total,94,9,1,31115,128545,64785,63760,391.03,328.73436820704296
13894,27,506,4041,SUB-DISTRICT,Lakhani,Rural,94,9,0,29281,120969,60923,60046,388.9,311.05425559269736
13895,27,506,4041,SUB-DISTRICT,Lakhani,Urban,0,0,1,1834,7576,3862,3714,2.13,3556.8075117370895
13896,27,506,4042,SUB-DISTRICT,Pauni,Total,135,21,1,36875,154588,77848,76740,662.15,233.46371668051046
13897,27,506,4042,SUB-DISTRICT,Pauni,Rural,135,21,0,31662,131767,66334,65433,653.62,201.59572840488357
13898,27,506,4042,SUB-DISTRICT,Pauni,Urban,0,0,1,5213,22821,11514,11307,8.53,2675.381008206331
13899,27,506,4043,SUB-DISTRICT,Lakhandur,Total,83,6,0,29316,123573,62024,61549,424.75,290.93113596233076
13900,27,506,4043,SUB-DISTRICT,Lakhandur,Rural,83,6,0,29316,123573,62024,61549,424.75,290.93113596233076
13901,27,506,4043,SUB-DISTRICT,Lakhandur,Urban,0,0,0,0,0,0,0,0.0,0.0
13902,27,507,0,DISTRICT,Gondiya,Total,883,59,10,292369,1322507,661554,660953,5234.0,252.67615590370653
13903,27,507,0,DISTRICT,Gondiya,Rural,883,59,0,243840,1096577,547934,548643,5139.84,213.34846999128376
13904,27,507,0,DISTRICT,Gondiya,Urban,0,0,10,48529,225930,113620,112310,94.16,2399.426508071368
13905,27,507,4044,SUB-DISTRICT,Tirora,Total,114,9,1,39286,176254,88955,87299,622.87,282.97076436495576
13906,27,507,4044,SUB-DISTRICT,Tirora,Rural,114,9,0,33865,151073,76216,74857,607.24,248.78631183716487
13907,27,507,4044,SUB-DISTRICT,Tirora,Urban,0,0,1,5421,25181,12739,12442,15.63,1611.06845809341
13908,27,507,4045,SUB-DISTRICT,Goregaon,Total,94,5,0,28046,124890,62022,62868,484.42,257.8134676520375
13909,27,507,4045,SUB-DISTRICT,Goregaon,Rural,94,5,0,28046,124890,62022,62868,484.42,257.8134676520375
13910,27,507,4045,SUB-DISTRICT,Goregaon,Urban,0,0,0,0,0,0,0,0.0,0.0
13911,27,507,4046,SUB-DISTRICT,Gondiya,Total,146,1,5,90264,421650,210519,211131,662.65,636.3087602806912
13912,27,507,4046,SUB-DISTRICT,Gondiya,Rural,146,1,0,55373,258574,128568,130006,612.19,422.3754063281007
13913,27,507,4046,SUB-DISTRICT,Gondiya,Urban,0,0,5,34891,163076,81951,81125,50.46,3231.7875544986127
13914,27,507,4047,SUB-DISTRICT,Amgaon,Total,81,0,2,28404,130657,65102,65555,333.32,391.9866794671787
13915,27,507,4047,SUB-DISTRICT,Amgaon,Rural,81,0,0,24599,112760,56169,56591,322.89,349.2210969680077
13916,27,507,4047,SUB-DISTRICT,Amgaon,Urban,0,0,2,3805,17897,8933,8964,10.43,1715.9156279961649
13917,27,507,4048,SUB-DISTRICT,Salekasa,Total,85,6,1,20026,90679,45201,45478,450.88,201.1155961674947
13918,27,507,4048,SUB-DISTRICT,Salekasa,Rural,85,6,0,18882,85482,42598,42884,447.26,191.12373116308189
13919,27,507,4048,SUB-DISTRICT,Salekasa,Urban,0,0,1,1144,5197,2603,2594,3.62,1435.635359116022
13920,27,507,4049,SUB-DISTRICT,Sadak-Arjuni,Total,101,7,0,26543,115594,58201,57393,651.42,177.44926468330723
13921,27,507,4049,SUB-DISTRICT,Sadak-Arjuni,Rural,101,7,0,26543,115594,58201,57393,651.42,177.44926468330723
13922,27,507,4049,SUB-DISTRICT,Sadak-Arjuni,Urban,0,0,0,0,0,0,0,0.0,0.0
13923,27,507,4050,SUB-DISTRICT,Arjuni Morgaon,Total,138,21,0,34856,148265,74703,73562,988.21,150.0338996771941
13924,27,507,4050,SUB-DISTRICT,Arjuni Morgaon,Rural,138,21,0,34856,148265,74703,73562,988.21,150.0338996771941
13925,27,507,4050,SUB-DISTRICT,Arjuni Morgaon,Urban,0,0,0,0,0,0,0,0.0,0.0
13926,27,507,4051,SUB-DISTRICT,Deori,Total,124,10,1,24944,114518,56851,57667,1040.23,110.08911490728012
13927,27,507,4051,SUB-DISTRICT,Deori,Rural,124,10,0,21676,99939,49457,50482,1026.21,97.3864998392142
13928,27,507,4051,SUB-DISTRICT,Deori,Urban,0,0,1,3268,14579,7394,7185,14.02,1039.8716119828816
13929,27,508,0,DISTRICT,Gadchiroli,Total,1509,166,6,250435,1072942,541328,531614,14412.0,74.44782126006106
13930,27,508,0,DISTRICT,Gadchiroli,Rural,1509,166,0,222413,954909,481290,473619,14336.76,66.60563474592585
13931,27,508,0,DISTRICT,Gadchiroli,Urban,0,0,6,28022,118033,60038,57995,75.24,1568.7533227006911
13932,27,508,4052,SUB-DISTRICT,Desaiganj (Vadasa),Total,30,6,1,20167,83607,42014,41593,262.74,318.2119205298013
13933,27,508,4052,SUB-DISTRICT,Desaiganj (Vadasa),Rural,30,6,0,13656,54826,27626,27200,236.06,232.2545115648564
13934,27,508,4052,SUB-DISTRICT,Desaiganj (Vadasa),Urban,0,0,1,6511,28781,14388,14393,26.68,1078.7481259370315
13935,27,508,4053,SUB-DISTRICT,Armori,Total,91,12,0,23596,97097,48887,48210,717.9,135.2514277754562
13936,27,508,4053,SUB-DISTRICT,Armori,Rural,91,12,0,23596,97097,48887,48210,717.9,135.2514277754562
13937,27,508,4053,SUB-DISTRICT,Armori,Urban,0,0,0,0,0,0,0,0.0,0.0
13938,27,508,4054,SUB-DISTRICT,Kurkheda,Total,119,8,1,20136,86073,43582,42491,839.68,102.50690739329269
13939,27,508,4054,SUB-DISTRICT,Kurkheda,Rural,119,8,0,18337,78643,39784,38859,834.75,94.21144055106319
13940,27,508,4054,SUB-DISTRICT,Kurkheda,Urban,0,0,1,1799,7430,3798,3632,4.93,1507.0993914807302
13941,27,508,4055,SUB-DISTRICT,Korchi,Total,125,8,0,9277,42811,21087,21724,680.44,62.91664217271177
13942,27,508,4055,SUB-DISTRICT,Korchi,Rural,125,8,0,9277,42811,21087,21724,680.44,62.91664217271177
13943,27,508,4055,SUB-DISTRICT,Korchi,Urban,0,0,0,0,0,0,0,0.0,0.0
13944,27,508,4056,SUB-DISTRICT,Dhanora,Total,219,9,0,18348,82698,41529,41169,1736.92,47.61186468000829
13945,27,508,4056,SUB-DISTRICT,Dhanora,Rural,219,9,0,18348,82698,41529,41169,1736.92,47.61186468000829
13946,27,508,4056,SUB-DISTRICT,Dhanora,Urban,0,0,0,0,0,0,0,0.0,0.0
13947,27,508,4057,SUB-DISTRICT,Gadchiroli,Total,106,16,1,36386,145963,74274,71689,897.15,162.69631611213288
13948,27,508,4057,SUB-DISTRICT,Gadchiroli,Rural,106,16,0,23275,91811,46705,45106,867.86,105.79010439471804
13949,27,508,4057,SUB-DISTRICT,Gadchiroli,Urban,0,0,1,13111,54152,27569,26583,29.29,1848.8221235916697
13950,27,508,4058,SUB-DISTRICT,Chamorshi,Total,185,18,1,43931,179120,90759,88361,1314.18,136.2979196152734
13951,27,508,4058,SUB-DISTRICT,Chamorshi,Rural,185,18,0,42527,173486,87873,85613,1312.08,132.2221206024023
13952,27,508,4058,SUB-DISTRICT,Chamorshi,Urban,0,0,1,1404,5634,2886,2748,2.1,2682.8571428571427
13953,27,508,4059,SUB-DISTRICT,Mulchera,Total,67,1,0,10072,45787,23438,22349,735.81,62.2266617740993
13954,27,508,4059,SUB-DISTRICT,Mulchera,Rural,67,1,0,10072,45787,23438,22349,735.81,62.2266617740993
13955,27,508,4059,SUB-DISTRICT,Mulchera,Urban,0,0,0,0,0,0,0,0.0,0.0
13956,27,508,4060,SUB-DISTRICT,Etapalli,Total,186,11,0,15692,81713,40959,40754,2267.3,36.03978300180832
13957,27,508,4060,SUB-DISTRICT,Etapalli,Rural,186,11,0,15692,81713,40959,40754,2267.3,36.03978300180832
13958,27,508,4060,SUB-DISTRICT,Etapalli,Urban,0,0,0,0,0,0,0,0.0,0.0
13959,27,508,4061,SUB-DISTRICT,Bhamragad,Total,110,18,0,7393,36325,18319,18006,1420.58,25.570541609765026
13960,27,508,4061,SUB-DISTRICT,Bhamragad,Rural,110,18,0,7393,36325,18319,18006,1420.58,25.570541609765026
13961,27,508,4061,SUB-DISTRICT,Bhamragad,Urban,0,0,0,0,0,0,0,0.0,0.0
13962,27,508,4062,SUB-DISTRICT,Aheri,Total,157,26,1,26446,116992,58916,58076,2282.7,51.25158803171683
13963,27,508,4062,SUB-DISTRICT,Aheri,Rural,157,26,0,23063,102383,51317,51066,2273.17,45.03974625742905
13964,27,508,4062,SUB-DISTRICT,Aheri,Urban,0,0,1,3383,14609,7599,7010,9.53,1532.9485834207767
13965,27,508,4063,SUB-DISTRICT,Sironcha,Total,114,33,1,18991,74756,37564,37192,1256.6,59.490689161228715
13966,27,508,4063,SUB-DISTRICT,Sironcha,Rural,114,33,0,17177,67329,33766,33563,1253.89,53.69609774382123
13967,27,508,4063,SUB-DISTRICT,Sironcha,Urban,0,0,1,1814,7427,3798,3629,2.71,2740.590405904059
13968,27,509,0,DISTRICT,Chandrapur,Total,1463,329,23,536686,2204307,1123834,1080473,11443.000000000002,192.63366250109235
13969,27,509,0,DISTRICT,Chandrapur,Rural,1463,329,0,356228,1428929,726106,702823,11152.4,128.12748825364943
13970,27,509,0,DISTRICT,Chandrapur,Urban,0,0,23,180458,775378,397728,377650,290.59999999999997,2668.19683413627
13971,27,509,4064,SUB-DISTRICT,Warora,Total,148,34,1,41609,171540,87540,84000,1028.93,166.71688064299806
13972,27,509,4064,SUB-DISTRICT,Warora,Rural,148,34,0,30796,125008,64116,60892,1012.34,123.4842049113934
13973,27,509,4064,SUB-DISTRICT,Warora,Urban,0,0,1,10813,46532,23424,23108,16.59,2804.822182037372
13974,27,509,4065,SUB-DISTRICT,Chimur,Total,176,83,0,42850,169547,85898,83649,1142.0,148.46497373029771
13975,27,509,4065,SUB-DISTRICT,Chimur,Rural,176,83,0,42850,169547,85898,83649,1142.0,148.46497373029771
13976,27,509,4065,SUB-DISTRICT,Chimur,Urban,0,0,0,0,0,0,0,0.0,0.0
13977,27,509,4066,SUB-DISTRICT,Nagbhir,Total,112,26,0,33733,133020,66886,66134,735.3,180.905752753978
13978,27,509,4066,SUB-DISTRICT,Nagbhir,Rural,112,26,0,33733,133020,66886,66134,735.3,180.905752753978
13979,27,509,4066,SUB-DISTRICT,Nagbhir,Urban,0,0,0,0,0,0,0,0.0,0.0
13980,27,509,4067,SUB-DISTRICT,Brahmapuri,Total,110,26,1,41282,166165,83680,82485,814.75,203.94599570420374
13981,27,509,4067,SUB-DISTRICT,Brahmapuri,Rural,110,26,0,32707,130140,65628,64512,792.83,164.1461599586292
13982,27,509,4067,SUB-DISTRICT,Brahmapuri,Urban,0,0,1,8575,36025,18052,17973,21.92,1643.4762773722628
13983,27,509,4068,SUB-DISTRICT,Sawali,Total,94,17,0,27526,107937,54291,53646,663.33,162.71991316539277
13984,27,509,4068,SUB-DISTRICT,Sawali,Rural,94,17,0,27526,107937,54291,53646,663.33,162.71991316539277
13985,27,509,4068,SUB-DISTRICT,Sawali,Urban,0,0,0,0,0,0,0,0.0,0.0
13986,27,509,4069,SUB-DISTRICT,Sindewahi,Total,94,21,0,27720,110440,55784,54656,792.06,139.43388127162083
13987,27,509,4069,SUB-DISTRICT,Sindewahi,Rural,94,21,0,27720,110440,55784,54656,792.06,139.43388127162083
13988,27,509,4069,SUB-DISTRICT,Sindewahi,Urban,0,0,0,0,0,0,0,0.0,0.0
13989,27,509,4070,SUB-DISTRICT,Bhadravati,Total,115,39,2,38464,158751,82121,76630,1165.07,136.25876556773414
13990,27,509,4070,SUB-DISTRICT,Bhadravati,Rural,115,39,0,21092,84309,43358,40951,1127.06,74.80435824179725
13991,27,509,4070,SUB-DISTRICT,Bhadravati,Urban,0,0,2,17372,74442,38763,35679,38.01,1958.4846093133388
13992,27,509,4071,SUB-DISTRICT,Chandrapur,Total,83,8,8,113429,481758,247558,234200,1179.71,408.3698536080901
13993,27,509,4071,SUB-DISTRICT,Chandrapur,Rural,83,8,0,19788,79936,41268,38668,1080.92,73.95181882100432
13994,27,509,4071,SUB-DISTRICT,Chandrapur,Urban,0,0,8,93641,401822,206290,195532,98.79,4067.4359753011436
13995,27,509,4072,SUB-DISTRICT,Mul,Total,80,26,1,28601,114611,57358,57253,499.51,229.44685792076234
13996,27,509,4072,SUB-DISTRICT,Mul,Rural,80,26,0,22511,89162,44594,44568,476.36,187.17356621042907
13997,27,509,4072,SUB-DISTRICT,Mul,Urban,0,0,1,6090,25449,12764,12685,23.15,1099.3088552915767
13998,27,509,4073,SUB-DISTRICT,Pombhurna,Total,58,13,0,13329,50781,25648,25133,397.81,127.65139136773837
13999,27,509,4073,SUB-DISTRICT,Pombhurna,Rural,58,13,0,13329,50781,25648,25133,397.81,127.65139136773837
14000,27,509,4073,SUB-DISTRICT,Pombhurna,Urban,0,0,0,0,0,0,0,0.0,0.0
14001,27,509,4074,SUB-DISTRICT,Ballarpur,Total,28,3,3,30427,134540,69461,65079,260.54,516.3890381515314
14002,27,509,4074,SUB-DISTRICT,Ballarpur,Rural,28,3,0,7651,31854,16741,15113,224.98,141.5859187483332
14003,27,509,4074,SUB-DISTRICT,Ballarpur,Urban,0,0,3,22776,102686,52720,49966,35.56,2887.682789651293
14004,27,509,4075,SUB-DISTRICT,Korpana,Total,98,12,3,30011,125317,64675,60642,560.37,223.6325998893588
14005,27,509,4075,SUB-DISTRICT,Korpana,Rural,98,12,0,20074,84302,43427,40875,524.51,160.72524832700998
14006,27,509,4075,SUB-DISTRICT,Korpana,Urban,0,0,3,9937,41015,21248,19767,35.86,1143.7534857780256
14007,27,509,4076,SUB-DISTRICT,Jiwati,Total,83,0,0,13656,61820,31483,30337,559.15,110.56067244925333
14008,27,509,4076,SUB-DISTRICT,Jiwati,Rural,83,0,0,13656,61820,31483,30337,559.15,110.56067244925333
14009,27,509,4076,SUB-DISTRICT,Jiwati,Urban,0,0,0,0,0,0,0,0.0,0.0
14010,27,509,4077,SUB-DISTRICT,Rajura,Total,96,12,3,33018,138408,71136,67272,894.92,154.65963438072677
14011,27,509,4077,SUB-DISTRICT,Rajura,Rural,96,12,0,23900,99475,50971,48504,879.83,113.0616141754657
14012,27,509,4077,SUB-DISTRICT,Rajura,Urban,0,0,3,9118,38933,20165,18768,15.09,2580.053015241882
14013,27,509,4078,SUB-DISTRICT,Gondpipri,Total,88,9,1,21031,79672,40315,39357,749.55,106.29310919885265
14014,27,509,4078,SUB-DISTRICT,Gondpipri,Rural,88,9,0,18895,71198,36013,35185,743.92,95.70652758361115
14015,27,509,4078,SUB-DISTRICT,Gondpipri,Urban,0,0,1,2136,8474,4302,4172,5.63,1505.1509769094139
14016,27,510,0,DISTRICT,Yavatmal,Total,1853,284,18,646886,2772348,1419965,1352383,13582.0,204.11927551170666
14017,27,510,0,DISTRICT,Yavatmal,Rural,1853,284,0,515502,2174195,1115148,1059047,13415.09,162.0708470833964
14018,27,510,0,DISTRICT,Yavatmal,Urban,0,0,18,131384,598153,304817,293336,166.91,3583.6858187046914
14019,27,510,4079,SUB-DISTRICT,Ner,Total,88,28,1,29568,120232,61407,58825,699.29,171.93439059617614
14020,27,510,4079,SUB-DISTRICT,Ner,Rural,88,28,0,22983,90930,46645,44285,674.57,134.79698178098639
14021,27,510,4079,SUB-DISTRICT,Ner,Urban,0,0,1,6585,29302,14762,14540,24.72,1185.3559870550162
14022,27,510,4080,SUB-DISTRICT,Babulgaon,Total,107,34,0,22445,88173,45120,43053,570.83,154.46455161781967
14023,27,510,4080,SUB-DISTRICT,Babulgaon,Rural,107,34,0,22445,88173,45120,43053,570.83,154.46455161781967
14024,27,510,4080,SUB-DISTRICT,Babulgaon,Urban,0,0,0,0,0,0,0,0.0,0.0
14025,27,510,4081,SUB-DISTRICT,Kalamb,Total,126,17,0,25363,103024,52461,50563,753.6,136.70912951167728
14026,27,510,4081,SUB-DISTRICT,Kalamb,Rural,126,17,0,25363,103024,52461,50563,753.6,136.70912951167728
14027,27,510,4081,SUB-DISTRICT,Kalamb,Urban,0,0,0,0,0,0,0,0.0,0.0
14028,27,510,4082,SUB-DISTRICT,Yavatmal,Total,125,20,7,90336,382965,194829,188136,1117.53,342.6887868782046
14029,27,510,4082,SUB-DISTRICT,Yavatmal,Rural,125,20,0,35188,145347,74279,71068,1060.9,137.00348760486378
14030,27,510,4082,SUB-DISTRICT,Yavatmal,Urban,0,0,7,55148,237618,120550,117068,56.63,4195.9738654423445
14031,27,510,4083,SUB-DISTRICT,Darwha,Total,129,16,2,44938,191103,98255,92848,879.52,217.2810169183191
14032,27,510,4083,SUB-DISTRICT,Darwha,Rural,129,16,0,38085,157009,80595,76414,874.54,179.5332403320603
14033,27,510,4083,SUB-DISTRICT,Darwha,Urban,0,0,2,6853,34094,17660,16434,4.98,6846.1847389558225
14034,27,510,4084,SUB-DISTRICT,Digras,Total,77,3,1,33479,154122,79406,74716,552.99,278.70666739000706
14035,27,510,4084,SUB-DISTRICT,Digras,Rural,77,3,0,24415,109355,56626,52729,541.64,201.89609334613397
14036,27,510,4084,SUB-DISTRICT,Digras,Urban,0,0,1,9064,44767,22780,21987,11.35,3944.229074889868
14037,27,510,4085,SUB-DISTRICT,Pusad,Total,177,10,2,72470,341186,175905,165281,1173.05,290.8537572993479
14038,27,510,4085,SUB-DISTRICT,Pusad,Rural,177,10,0,55325,258191,133427,124764,1163.54,221.90126682365883
14039,27,510,4085,SUB-DISTRICT,Pusad,Urban,0,0,2,17145,82995,42478,40517,9.51,8727.129337539433
14040,27,510,4086,SUB-DISTRICT,Umarkhed,Total,128,29,1,55670,259357,133208,126149,1295.24,200.2385658256385
14041,27,510,4086,SUB-DISTRICT,Umarkhed,Rural,128,29,0,46450,211899,108940,102959,1265.98,167.3794214758527
14042,27,510,4086,SUB-DISTRICT,Umarkhed,Urban,0,0,1,9220,47458,24268,23190,29.26,1621.9412166780587
14043,27,510,4087,SUB-DISTRICT,Mahagaon,Total,112,4,0,43213,190252,98088,92164,899.04,211.61683573589607
14044,27,510,4087,SUB-DISTRICT,Mahagaon,Rural,112,4,0,43213,190252,98088,92164,899.04,211.61683573589607
14045,27,510,4087,SUB-DISTRICT,Mahagaon,Urban,0,0,0,0,0,0,0,0.0,0.0
14046,27,510,4088,SUB-DISTRICT,Arni,Total,105,6,0,39916,161833,82745,79088,850.51,190.27759814699417
14047,27,510,4088,SUB-DISTRICT,Arni,Rural,105,6,0,39916,161833,82745,79088,850.51,190.27759814699417
14048,27,510,4088,SUB-DISTRICT,Arni,Urban,0,0,0,0,0,0,0,0.0,0.0
14049,27,510,4089,SUB-DISTRICT,Ghatanji,Total,105,15,1,33590,138587,71157,67430,954.46,145.19937975399702
14050,27,510,4089,SUB-DISTRICT,Ghatanji,Rural,105,15,0,28742,117294,60131,57163,943.58,124.30742491362682
14051,27,510,4089,SUB-DISTRICT,Ghatanji,Urban,0,0,1,4848,21293,11026,10267,10.88,1957.0772058823527
14052,27,510,4090,SUB-DISTRICT,Kelapur,Total,125,15,1,37358,156783,79289,77494,835.49,187.65395157332821
14053,27,510,4090,SUB-DISTRICT,Kelapur,Rural,125,15,0,30463,125689,63608,62081,831.5,151.15935057125677
14054,27,510,4090,SUB-DISTRICT,Kelapur,Urban,0,0,1,6895,31094,15681,15413,3.99,7792.98245614035
14055,27,510,4091,SUB-DISTRICT,Ralegaon,Total,110,23,0,28170,112203,57384,54819,761.7,147.30602599448602
14056,27,510,4091,SUB-DISTRICT,Ralegaon,Rural,110,23,0,28170,112203,57384,54819,761.7,147.30602599448602
14057,27,510,4091,SUB-DISTRICT,Ralegaon,Urban,0,0,0,0,0,0,0,0.0,0.0
14058,27,510,4092,SUB-DISTRICT,Maregaon,Total,95,20,0,19776,78713,40099,38614,607.16,129.64128071677976
14059,27,510,4092,SUB-DISTRICT,Maregaon,Rural,95,20,0,19776,78713,40099,38614,607.16,129.64128071677976
14060,27,510,4092,SUB-DISTRICT,Maregaon,Urban,0,0,0,0,0,0,0,0.0,0.0
14061,27,510,4093,SUB-DISTRICT,Zari-Jamani,Total,104,24,0,19969,80147,40364,39783,704.63,113.74338305209827
14062,27,510,4093,SUB-DISTRICT,Zari-Jamani,Rural,104,24,0,19969,80147,40364,39783,704.63,113.74338305209827
14063,27,510,4093,SUB-DISTRICT,Zari-Jamani,Urban,0,0,0,0,0,0,0,0.0,0.0
14064,27,510,4094,SUB-DISTRICT,Wani,Total,140,20,2,50625,213668,110248,103420,926.96,230.50401311814963
14065,27,510,4094,SUB-DISTRICT,Wani,Rural,140,20,0,34999,144136,74636,69500,911.37,158.1531101528468
14066,27,510,4094,SUB-DISTRICT,Wani,Urban,0,0,2,15626,69532,35612,33920,15.59,4460.038486209109
14067,27,511,0,DISTRICT,Nanded,Total,1541,62,17,665434,3361292,1730075,1631217,10528.0,319.2716565349544
14068,27,511,0,DISTRICT,Nanded,Rural,1541,62,0,494341,2447394,1258160,1189234,10286.689999999999,237.91851411873014
14069,27,511,0,DISTRICT,Nanded,Urban,0,0,17,171093,913898,471915,441983,241.31000000000003,3787.2363350047654
14070,27,511,4095,SUB-DISTRICT,Mahoor,Total,88,5,0,22127,99940,51465,48475,519.38,192.42173360545266
14071,27,511,4095,SUB-DISTRICT,Mahoor,Rural,88,5,0,22127,99940,51465,48475,519.38,192.42173360545266
14072,27,511,4095,SUB-DISTRICT,Mahoor,Urban,0,0,0,0,0,0,0,0.0,0.0
14073,27,511,4096,SUB-DISTRICT,Kinwat,Total,178,11,2,52223,247786,126086,121700,1531.88,161.752878815573
14074,27,511,4096,SUB-DISTRICT,Kinwat,Rural,178,11,0,44052,207732,105566,102166,1513.97,137.2101164488068
14075,27,511,4096,SUB-DISTRICT,Kinwat,Urban,0,0,2,8171,40054,20520,19534,17.91,2236.404243439419
14076,27,511,4097,SUB-DISTRICT,Himayatnagar,Total,70,3,0,22669,109727,56332,53395,474.1,231.44273360050622
14077,27,511,4097,SUB-DISTRICT,Himayatnagar,Rural,70,3,0,22669,109727,56332,53395,474.1,231.44273360050622
14078,27,511,4097,SUB-DISTRICT,Himayatnagar,Urban,0,0,0,0,0,0,0,0.0,0.0
14079,27,511,4098,SUB-DISTRICT,Hadgaon,Total,148,6,1,52908,259986,134147,125839,1055.18,246.3901893515798
14080,27,511,4098,SUB-DISTRICT,Hadgaon,Rural,148,6,0,47691,232553,120081,112472,1052.59,220.93407689603742
14081,27,511,4098,SUB-DISTRICT,Hadgaon,Urban,0,0,1,5217,27433,14066,13367,2.59,10591.891891891892
14082,27,511,4099,SUB-DISTRICT,Ardhapur,Total,52,4,0,19779,109332,56592,52740,300.65,363.65208714452024
14083,27,511,4099,SUB-DISTRICT,Ardhapur,Rural,52,4,0,19779,109332,56592,52740,300.65,363.65208714452024
